project	sample	experiment	run	reads_downloaded	paired_end	sra_misreported_paired_end	mapped_read_count	tissue	sharq_beta_cell_type	avg_read_length	characteristics	dataset
SRP012682	SRS625578	SRX563473	SRR1321204	62181576	TRUE	FALSE	60634147	testis	NA	152	NA	SRP012682_testis
SRP012682	SRS639223	SRX605162	SRR1414496	61910738	TRUE	FALSE	59231563	vagina	NA	152	NA	SRP012682_vagina
SRP012682	SRS524588	SRX409257	SRR1077667	61698470	TRUE	FALSE	60217647	colon	NA	152	NA	SRP012682_colon
SRP012682	SRS524589	SRX409277	SRR1077687	61276954	TRUE	FALSE	59997101	brain	NA	152	NA	SRP012682_brain
SRP012682	SRS524983	SRX413907	SRR1086796	61265928	TRUE	FALSE	60246758	esophagus	NA	152	NA	SRP012682_esophagus
SRP012682	SRS638555	SRX603691	SRR1410720	60054258	TRUE	FALSE	58455430	colon	NA	152	NA	SRP012682_colon
SRP012682	SRS638369	SRX603027	SRR1409193	59329778	TRUE	FALSE	57699822	lung	NA	152	NA	SRP012682_lung
SRP012682	SRS525288	SRX416436	SRR1091791	59147140	TRUE	FALSE	58381179	breast	NA	152	NA	SRP012682_breast
SRP012682	SRS627389	SRX569904	SRR1334791	58995044	TRUE	FALSE	57502757	vagina	NA	152	NA	SRP012682_vagina
SRP012682	SRS629553	SRX577741	SRR1353028	58536296	TRUE	FALSE	57938665	blood_vessel	NA	152	NA	SRP012682_blood_vessel
SRP012682	SRS638364	SRX602970	SRR1409084	57172766	TRUE	FALSE	56460890	pancreas	NA	152	NA	SRP012682_pancreas
SRP012682	SRS628806	SRX574740	SRR1345760	55890392	TRUE	FALSE	54952917	muscle	NA	152	NA	SRP012682_muscle
SRP012682	SRS643978	SRX614405	SRR1432587	55178026	TRUE	FALSE	54515855	stomach	NA	152	NA	SRP012682_stomach
SRP012682	SRS374714	SRX203474	SRR612299	54433366	TRUE	FALSE	34995049	blood_vessel	NA	152	NA	SRP012682_blood_vessel
SRP012682	SRS332987	SRX198230	SRR598749	46251084	TRUE	FALSE	25992713	bone_marrow	NA	202	NA	SRP012682_bone_marrow
SRP012682	SRS333431	SRX199019	SRR600688	301019362	TRUE	FALSE	145406613	blood	NA	145	NA	SRP012682_blood
SRP012682	SRS1035826	SRX1151328	SRR2164650	236984844	TRUE	FALSE	232555598	blood	NA	500	NA	SRP012682_blood
SRP012682	SRS1036204	SRX1152717	SRR2166214	213354456	TRUE	FALSE	210192195	pancreas	NA	500	NA	SRP012682_pancreas
SRP012682	SRS389602	SRX222359	SRR659673	204644712	TRUE	FALSE	142209501	brain	NA	152	NA	SRP012682_brain
SRP012682	SRS1037978	SRX1155928	SRR2170537	191920112	TRUE	FALSE	188901706	heart	NA	500	NA	SRP012682_heart
SRP012682	SRS1037000	SRX1154204	SRR2168286	179112980	TRUE	FALSE	176274067	lung	NA	500	NA	SRP012682_lung
SRP012682	SRS524407	SRX407180	SRR1073679	166763552	TRUE	FALSE	159667076	blood	NA	152	NA	SRP012682_blood
SRP012682	SRS649603	SRX636745	SRR1487019	160010638	TRUE	FALSE	156184463	skin	NA	152	NA	SRP012682_skin
SRP012682	SRS389605	SRX222371	SRR658730	154373794	TRUE	FALSE	148492672	blood_vessel	NA	152	NA	SRP012682_blood_vessel
SRP012682	SRS644463	SRX617528	SRR1441528	152426430	TRUE	FALSE	144917507	esophagus	NA	152	NA	SRP012682_esophagus
SRP012682	SRS389884	SRX223214	SRR661613	151917816	TRUE	FALSE	142618644	skin	NA	152	NA	SRP012682_skin
SRP012682	SRS333267	SRX199369	SRR607807	130060662	TRUE	FALSE	107756597	skin	NA	136	NA	SRP012682_skin
SRP012682	SRS638303	SRX602690	SRR1408303	139247354	TRUE	FALSE	137208774	small_intestine	NA	152	NA	SRP012682_small_intestine
SRP012682	SRS408226	SRX260124	SRR809259	137708068	TRUE	FALSE	132109328	blood	NA	152	NA	SRP012682_blood
SRP012682	SRS408712	SRX261493	SRR818396	135546592	TRUE	FALSE	130168749	brain	NA	152	NA	SRP012682_brain
SRP012682	SRS408815	SRX261749	SRR819894	134816738	TRUE	FALSE	128699696	skin	NA	152	NA	SRP012682_skin
SRP012682	SRS389937	SRX223368	SRR662847	133858250	TRUE	FALSE	80052922	blood	NA	152	NA	SRP012682_blood
SRP012682	SRS408792	SRX261683	SRR819510	132888402	TRUE	FALSE	128354230	skin	NA	152	NA	SRP012682_skin
SRP012682	SRS629700	SRX578648	SRR1355373	132669212	TRUE	FALSE	130903860	brain	NA	152	NA	SRP012682_brain
SRP012682	SRS408687	SRX261436	SRR818033	131851964	TRUE	FALSE	126519762	brain	NA	152	NA	SRP012682_brain
SRP012682	SRS639298	SRX605743	SRR1415956	131076998	TRUE	FALSE	127409249	spleen	NA	152	NA	SRP012682_spleen
SRP012682	SRS333452	SRX199166	SRR602106	130143988	TRUE	FALSE	121917023	heart	NA	152	NA	SRP012682_heart
SRP012682	SRS408480	SRX260934	SRR814820	127615570	TRUE	FALSE	121684669	stomach	NA	152	NA	SRP012682_stomach
SRP012682	SRS634774	SRX590971	SRR1380270	126712082	TRUE	FALSE	125070220	blood	NA	152	NA	SRP012682_blood
SRP012682	SRS645953	SRX624182	SRR1457459	126026006	TRUE	FALSE	124414009	esophagus	NA	152	NA	SRP012682_esophagus
SRP012682	SRS389721	SRX222701	SRR660812	124226086	TRUE	FALSE	119275138	brain	NA	152	NA	SRP012682_brain
SRP012682	SRS629865	SRX579889	SRR1358665	124196500	TRUE	FALSE	122159804	esophagus	NA	152	NA	SRP012682_esophagus
SRP012682	SRS524900	SRX412907	SRR1084842	122790730	TRUE	FALSE	120425785	brain	NA	152	NA	SRP012682_brain
SRP012682	SRS408114	SRX259865	SRR807657	122673658	TRUE	FALSE	117486897	brain	NA	152	NA	SRP012682_brain
SRP012682	SRS645942	SRX624109	SRR1457221	122638992	TRUE	FALSE	120400746	brain	NA	152	NA	SRP012682_brain
SRP012682	SRS408605	SRX261233	SRR816699	120882124	TRUE	FALSE	114954327	skin	NA	152	NA	SRP012682_skin
SRP012682	SRS626624	SRX566677	SRR1327951	119724370	TRUE	FALSE	117951801	blood	NA	152	NA	SRP012682_blood
SRP012682	SRS644504	SRX617862	SRR1442400	119047446	TRUE	FALSE	114478299	esophagus	NA	152	NA	SRP012682_esophagus
SRP012682	SRS389642	SRX222470	SRR659061	118970028	TRUE	FALSE	74452564	blood	NA	152	NA	SRP012682_blood
SRP012682	SRS644113	SRX615487	SRR1435418	117198278	TRUE	FALSE	115522524	muscle	NA	152	NA	SRP012682_muscle
SRP012682	SRS644451	SRX617412	SRR1441263	117019496	TRUE	FALSE	115019688	skin	NA	152	NA	SRP012682_skin
SRP012682	SRS628428	SRX574042	SRR1344294	116899308	TRUE	FALSE	114884678	prostate	NA	152	NA	SRP012682_prostate
SRP012682	SRS389688	SRX222620	SRR660091	116334634	TRUE	FALSE	112842413	brain	NA	152	NA	SRP012682_brain
SRP012682	SRS374954	SRX203993	SRR615335	116093250	TRUE	FALSE	87323547	heart	NA	152	NA	SRP012682_heart
SRP012682	SRS645809	SRX622920	SRR1454350	115923912	TRUE	FALSE	113484319	esophagus	NA	152	NA	SRP012682_esophagus
SRP012682	SRS635291	SRX592448	SRR1383699	115730102	TRUE	FALSE	112829231	adipose_tissue	NA	152	NA	SRP012682_adipose_tissue
SRP012682	SRS374845	SRX203754	SRR615285	114073686	TRUE	FALSE	86232163	thyroid	NA	152	NA	SRP012682_thyroid
SRP012682	SRS374980	SRX204048	SRR615539	113616266	TRUE	FALSE	74370025	lung	NA	152	NA	SRP012682_lung
SRP012682	SRS648254	SRX628886	SRR1467316	112062274	TRUE	FALSE	108553595	adipose_tissue	NA	152	NA	SRP012682_adipose_tissue
SRP012682	SRS625592	SRX563594	SRR1321505	111988434	TRUE	FALSE	108127159	heart	NA	152	NA	SRP012682_heart
SRP012682	SRS650170	SRX640964	SRR1500495	111762222	TRUE	FALSE	110195345	spleen	NA	152	NA	SRP012682_spleen
SRP012682	SRS389047	SRX221350	SRR658081	111558456	TRUE	FALSE	89475910	adipose_tissue	NA	152	NA	SRP012682_adipose_tissue
SRP012682	SRS636059	SRX594144	SRR1386865	111289824	TRUE	FALSE	105508350	esophagus	NA	152	NA	SRP012682_esophagus
SRP012682	SRS333153	SRX199839	SRR607042	111160266	TRUE	FALSE	93260230	blood	NA	152	NA	SRP012682_blood
SRP012682	SRS389030	SRX221301	SRR658045	110855610	TRUE	FALSE	90925192	blood_vessel	NA	152	NA	SRP012682_blood_vessel
SRP012682	SRS631259	SRX583001	SRR1365556	109516384	TRUE	FALSE	107351542	bone_marrow	NA	152	NA	SRP012682_bone_marrow
SRP012682	SRS389960	SRX223441	SRR662486	108684298	TRUE	FALSE	93160692	nerve	NA	152	NA	SRP012682_nerve
SRP012682	SRS644722	SRX619688	SRR1447019	108168170	TRUE	FALSE	103827254	nerve	NA	152	NA	SRP012682_nerve
SRP012682	SRS638311	SRX602768	SRR1408471	107668962	TRUE	FALSE	104274585	adipose_tissue	NA	152	NA	SRP012682_adipose_tissue
SRP012682	SRS629461	SRX576984	SRR1351033	107267344	TRUE	FALSE	103236525	testis	NA	152	NA	SRP012682_testis
SRP012682	SRS637969	SRX600496	SRR1402172	106379674	TRUE	FALSE	102147567	muscle	NA	152	NA	SRP012682_muscle
SRP012682	SRS389929	SRX223347	SRR663623	106264594	TRUE	FALSE	59557334	lung	NA	152	NA	SRP012682_lung
SRP012682	SRS635378	SRX592913	SRR1384986	106224240	TRUE	FALSE	103214183	skin	NA	152	NA	SRP012682_skin
SRP012682	SRS408356	SRX260521	SRR812036	105827508	TRUE	FALSE	101144660	blood_vessel	NA	152	NA	SRP012682_blood_vessel
SRP012682	SRS644126	SRX615581	SRR1435688	104985054	TRUE	FALSE	101905992	skin	NA	152	NA	SRP012682_skin
SRP012682	SRS639187	SRX604881	SRR1413787	104973946	TRUE	FALSE	100878895	skin	NA	152	NA	SRP012682_skin
SRP012682	SRS644553	SRX618256	SRR1443436	104782794	TRUE	FALSE	103494628	muscle	NA	152	NA	SRP012682_muscle
SRP012682	SRS625618	SRX563793	SRR1322046	104015676	TRUE	FALSE	101839656	adrenal_gland	NA	152	NA	SRP012682_adrenal_gland
SRP012682	SRS628401	SRX573804	SRR1343720	103623386	TRUE	FALSE	101536977	pituitary	NA	152	NA	SRP012682_pituitary
SRP012682	SRS626184	SRX565433	SRR1325353	103098794	TRUE	FALSE	99734812	thyroid	NA	152	NA	SRP012682_thyroid
SRP012682	SRS645967	SRX624305	SRR1457768	102809510	TRUE	FALSE	99702625	heart	NA	152	NA	SRP012682_heart
SRP012682	SRS525285	SRX416396	SRR1091719	102526044	TRUE	FALSE	100680289	skin	NA	152	NA	SRP012682_skin
SRP012682	SRS389903	SRX223269	SRR662942	102203390	TRUE	FALSE	94180226	nerve	NA	152	NA	SRP012682_nerve
SRP012682	SRS526180	SRX420570	SRR1099402	101802860	TRUE	FALSE	99276632	prostate	NA	152	NA	SRP012682_prostate
SRP012682	SRS623879	SRX557791	SRR1308800	101564258	TRUE	FALSE	99135597	skin	NA	152	NA	SRP012682_skin
SRP012682	SRS389889	SRX223228	SRR661675	101078992	TRUE	FALSE	89745093	muscle	NA	152	NA	SRP012682_muscle
SRP012682	SRS648411	SRX630361	SRR1470682	100991196	TRUE	FALSE	99688216	thyroid	NA	152	NA	SRP012682_thyroid
SRP012682	SRS638122	SRX601587	SRR1405099	100666576	TRUE	FALSE	98673637	spleen	NA	152	NA	SRP012682_spleen
SRP012682	SRS408399	SRX260714	SRR813315	100664452	TRUE	FALSE	95766063	blood_vessel	NA	152	NA	SRP012682_blood_vessel
SRP012682	SRS638006	SRX600803	SRR1403005	100615832	TRUE	FALSE	97676924	adipose_tissue	NA	152	NA	SRP012682_adipose_tissue
SRP012682	SRS635176	SRX592145	SRR1382978	100501484	TRUE	FALSE	94913591	salivary_gland	NA	152	NA	SRP012682_salivary_gland
SRP012682	SRS408767	SRX261618	SRR819134	100354724	TRUE	FALSE	88539723	brain	NA	152	NA	SRP012682_brain
SRP012682	SRS627874	SRX572383	SRR1340641	100304566	TRUE	FALSE	99000756	heart	NA	152	NA	SRP012682_heart
SRP012682	SRS644666	SRX619198	SRR1445813	100196804	TRUE	FALSE	94195726	esophagus	NA	152	NA	SRP012682_esophagus
SRP012682	SRS629363	SRX576195	SRR1348951	99226588	TRUE	FALSE	97118308	blood	NA	152	NA	SRP012682_blood
SRP012682	SRS626811	SRX566969	SRR1328407	99010746	TRUE	FALSE	96836710	blood	NA	152	NA	SRP012682_blood
SRP012682	SRS626983	SRX567799	SRR1330106	98972854	TRUE	FALSE	95835806	skin	NA	152	NA	SRP012682_skin
SRP012682	SRS629951	SRX580443	SRR1360420	98924426	TRUE	FALSE	96174657	blood_vessel	NA	152	NA	SRP012682_blood_vessel
SRP012682	SRS625733	SRX564594	SRR1324102	98848924	TRUE	FALSE	96104099	pancreas	NA	152	NA	SRP012682_pancreas
SRP012682	SRS625233	SRX561554	SRR1316420	98824042	TRUE	FALSE	92318333	adrenal_gland	NA	152	NA	SRP012682_adrenal_gland
SRP012682	SRS374723	SRX203495	SRR612359	98557974	TRUE	FALSE	95502329	blood_vessel	NA	152	NA	SRP012682_blood_vessel
SRP012682	SRS389103	SRX221533	SRR658307	98227300	TRUE	FALSE	90400039	brain	NA	152	NA	SRP012682_brain
SRP012682	SRS638377	SRX603090	SRR1409374	98116566	TRUE	FALSE	96087613	adipose_tissue	NA	152	NA	SRP012682_adipose_tissue
SRP012682	SRS374998	SRX204086	SRR615958	98044498	TRUE	FALSE	64239995	skin	NA	152	NA	SRP012682_skin
SRP012682	SRS648700	SRX632857	SRR1476614	98005926	TRUE	FALSE	9425e4	brain	NA	152	NA	SRP012682_brain
SRP012682	SRS650109	SRX640423	SRR1499174	97544140	TRUE	FALSE	95282248	adipose_tissue	NA	152	NA	SRP012682_adipose_tissue
SRP012682	SRS374961	SRX204008	SRR615886	97511018	TRUE	FALSE	74377533	thyroid	NA	152	NA	SRP012682_thyroid
SRP012682	SRS649649	SRX637132	SRR1487993	97341658	TRUE	FALSE	94168678	blood_vessel	NA	152	NA	SRP012682_blood_vessel
SRP012682	SRS637706	SRX598811	SRR1397649	96798732	TRUE	FALSE	92601312	thyroid	NA	152	NA	SRP012682_thyroid
SRP012682	SRS374799	SRX203657	SRR613102	96632006	TRUE	FALSE	78382377	nerve	NA	152	NA	SRP012682_nerve
SRP012682	SRS644615	SRX618777	SRR1444741	96453206	TRUE	FALSE	89913794	skin	NA	152	NA	SRP012682_skin
SRP012682	SRS389007	SRX221229	SRR657903	96244784	TRUE	FALSE	89690905	heart	NA	152	NA	SRP012682_heart
SRP012682	SRS374812	SRX203684	SRR613270	95959406	TRUE	FALSE	67612181	brain	NA	152	NA	SRP012682_brain
SRP012682	SRS648371	SRX630044	SRR1469880	95819002	TRUE	FALSE	92894383	nerve	NA	152	NA	SRP012682_nerve
SRP012682	SRS524322	SRX406145	SRR1071620	95688064	TRUE	FALSE	93893800	skin	NA	152	NA	SRP012682_skin
SRP012682	SRS638027	SRX600992	SRR1403458	95144944	TRUE	FALSE	92617852	heart	NA	152	NA	SRP012682_heart
SRP012682	SRS638180	SRX601926	SRR1406088	94977152	TRUE	FALSE	88493797	blood	NA	152	NA	SRP012682_blood
SRP012682	SRS639566	SRX608031	SRR1421444	94892964	TRUE	FALSE	92099938	blood_vessel	NA	152	NA	SRP012682_blood_vessel
SRP012682	SRS644699	SRX619496	SRR1446523	94783064	TRUE	FALSE	89129579	esophagus	NA	152	NA	SRP012682_esophagus
SRP012682	SRS648658	SRX632484	SRR1475737	94515078	TRUE	FALSE	92705634	brain	NA	152	NA	SRP012682_brain
SRP012682	SRS644376	SRX616798	SRR1439674	94382462	TRUE	FALSE	91162932	brain	NA	152	NA	SRP012682_brain
SRP012682	SRS633738	SRX588118	SRR1374115	9405e4	TRUE	FALSE	91504039	brain	NA	152	NA	SRP012682_brain
SRP012682	SRS646070	SRX625278	SRR1460073	94001738	TRUE	FALSE	91244660	heart	NA	152	NA	SRP012682_heart
SRP012682	SRS628798	SRX574657	SRR1345585	93966822	TRUE	FALSE	90275889	spleen	NA	152	NA	SRP012682_spleen
SRP012682	SRS638368	SRX603013	SRR1409171	93771162	TRUE	FALSE	91970954	esophagus	NA	152	NA	SRP012682_esophagus
SRP012682	SRS408804	SRX261712	SRR819690	93741196	TRUE	FALSE	90658017	thyroid	NA	152	NA	SRP012682_thyroid
SRP012682	SRS639224	SRX605178	SRR1414515	93669856	TRUE	FALSE	91296374	liver	NA	152	NA	SRP012682_liver
SRP012682	SRS648472	SRX630861	SRR1471989	93537976	TRUE	FALSE	90178158	lung	NA	152	NA	SRP012682_lung
SRP012682	SRS389850	SRX223101	SRR663088	93535900	TRUE	FALSE	84304578	blood	NA	152	NA	SRP012682_blood
SRP012682	SRS638192	SRX602032	SRR1406348	93468366	TRUE	FALSE	87186618	salivary_gland	NA	152	NA	SRP012682_salivary_gland
SRP012682	SRS624489	SRX559956	SRR1313384	93047654	TRUE	FALSE	90056179	esophagus	NA	152	NA	SRP012682_esophagus
SRP012682	SRS645935	SRX624025	SRR1457058	92975298	TRUE	FALSE	89525159	esophagus	NA	152	NA	SRP012682_esophagus
SRP012682	SRS526171	SRX420465	SRR1099189	92681104	TRUE	FALSE	91309200	blood_vessel	NA	152	NA	SRP012682_blood_vessel
SRP012682	SRS627527	SRX570501	SRR1336113	92660312	TRUE	FALSE	89841448	thyroid	NA	152	NA	SRP012682_thyroid
SRP012682	SRS645907	SRX623786	SRR1456469	92652056	TRUE	FALSE	88605654	small_intestine	NA	152	NA	SRP012682_small_intestine
SRP012682	SRS524784	SRX411552	SRR1082151	92439788	TRUE	FALSE	89291694	liver	NA	152	NA	SRP012682_liver
SRP012682	SRS624495	SRX560023	SRR1313514	92243898	TRUE	FALSE	89429433	blood	NA	152	NA	SRP012682_blood
SRP012682	SRS627063	SRX568032	SRR1330656	92121774	TRUE	FALSE	90307322	brain	NA	152	NA	SRP012682_brain
SRP012682	SRS648144	SRX627942	SRR1464977	91635546	TRUE	FALSE	89028998	nerve	NA	152	NA	SRP012682_nerve
SRP012682	SRS649588	SRX636651	SRR1486698	91201188	TRUE	FALSE	88349611	blood_vessel	NA	152	NA	SRP012682_blood_vessel
SRP012682	SRS374729	SRX203508	SRR615802	90975322	TRUE	FALSE	64960651	skin	NA	152	NA	SRP012682_skin
SRP012682	SRS389860	SRX223134	SRR661278	90945574	TRUE	FALSE	85826520	blood_vessel	NA	152	NA	SRP012682_blood_vessel
SRP012682	SRS645930	SRX623973	SRR1456950	90936748	TRUE	FALSE	88596104	brain	NA	152	NA	SRP012682_brain
SRP012682	SRS627926	SRX572741	SRR1341539	90900964	TRUE	FALSE	86217279	breast	NA	152	NA	SRP012682_breast
SRP012682	SRS644188	SRX616087	SRR1436925	90525552	TRUE	FALSE	88127785	skin	NA	152	NA	SRP012682_skin
SRP012682	SRS644478	SRX617661	SRR1441850	90382252	TRUE	FALSE	86219153	heart	NA	152	NA	SRP012682_heart
SRP012682	SRS649755	SRX638055	SRR1490270	90267966	TRUE	FALSE	88135399	blood_vessel	NA	152	NA	SRP012682_blood_vessel
SRP012682	SRS374908	SRX203893	SRR613759	90145826	TRUE	FALSE	63731520	heart	NA	152	NA	SRP012682_heart
SRP012682	SRS648741	SRX633225	SRR1477499	90133332	TRUE	FALSE	88022799	pituitary	NA	152	NA	SRP012682_pituitary
SRP012682	SRS645827	SRX623081	SRR1454739	90049740	TRUE	FALSE	87386699	adipose_tissue	NA	152	NA	SRP012682_adipose_tissue
SRP012682	SRS637651	SRX598448	SRR1396570	90017690	TRUE	FALSE	84931212	thyroid	NA	152	NA	SRP012682_thyroid
SRP012682	SRS644178	SRX615999	SRR1436717	89809406	TRUE	FALSE	86405790	small_intestine	NA	152	NA	SRP012682_small_intestine
SRP012682	SRS374926	SRX203932	SRR614767	89671952	TRUE	FALSE	65634774	blood	NA	152	NA	SRP012682_blood
SRP012682	SRS648323	SRX629578	SRR1468828	89616880	TRUE	FALSE	88057983	lung	NA	152	NA	SRP012682_lung
SRP012682	SRS637268	SRX597357	SRR1394147	89146456	TRUE	FALSE	82224588	brain	NA	152	NA	SRP012682_brain
SRP012682	SRS374982	SRX204054	SRR615850	88537896	TRUE	FALSE	54298690	nerve	NA	152	NA	SRP012682_nerve
SRP012682	SRS648155	SRX628032	SRR1465208	88354840	TRUE	FALSE	85578667	skin	NA	152	NA	SRP012682_skin
SRP012682	SRS645940	SRX624083	SRR1457176	87694850	TRUE	FALSE	85098228	skin	NA	152	NA	SRP012682_skin
SRP012682	SRS389797	SRX222951	SRR661949	87657358	TRUE	FALSE	77023069	nerve	NA	152	NA	SRP012682_nerve
SRP012682	SRS639315	SRX605880	SRR1416313	87242266	TRUE	FALSE	85186617	adipose_tissue	NA	152	NA	SRP012682_adipose_tissue
SRP012682	SRS644644	SRX619023	SRR1445347	87219316	TRUE	FALSE	81617975	brain	NA	152	NA	SRP012682_brain
SRP012682	SRS625706	SRX564384	SRR1323603	87157500	TRUE	FALSE	85990646	brain	NA	152	NA	SRP012682_brain
SRP012682	SRS629602	SRX578096	SRR1354035	87153520	TRUE	FALSE	85300304	colon	NA	152	NA	SRP012682_colon
SRP012682	SRS625626	SRX563886	SRR1322227	87122752	TRUE	FALSE	83771098	nerve	NA	152	NA	SRP012682_nerve
SRP012682	SRS644114	SRX615489	SRR1435442	87080272	TRUE	FALSE	82991542	blood_vessel	NA	152	NA	SRP012682_blood_vessel
SRP012682	SRS629796	SRX579321	SRR1357189	87071888	TRUE	FALSE	83881254	brain	NA	152	NA	SRP012682_brain
SRP012682	SRS637279	SRX597466	SRR1394384	86903362	TRUE	FALSE	85286872	colon	NA	152	NA	SRP012682_colon
SRP012682	SRS631171	SRX582784	SRR1364975	86756618	TRUE	FALSE	84318021	colon	NA	152	NA	SRP012682_colon
SRP012682	SRS648485	SRX630996	SRR1472281	86742724	TRUE	FALSE	85167140	heart	NA	152	NA	SRP012682_heart
SRP012682	SRS644413	SRX617112	SRR1440445	86739984	TRUE	FALSE	83473170	heart	NA	152	NA	SRP012682_heart
SRP012682	SRS524808	SRX411799	SRR1082640	86625718	TRUE	FALSE	85848754	skin	NA	152	NA	SRP012682_skin
SRP012682	SRS389873	SRX223180	SRR661469	86535630	TRUE	FALSE	75526729	muscle	NA	152	NA	SRP012682_muscle
SRP012682	SRS649769	SRX638173	SRR1490568	86532260	TRUE	FALSE	84443383	brain	NA	152	NA	SRP012682_brain
SRP012682	SRS626186	SRX565444	SRR1325401	86434044	TRUE	FALSE	80474631	brain	NA	152	NA	SRP012682_brain
SRP012682	SRS646080	SRX625384	SRR1460296	86119382	TRUE	FALSE	84504853	skin	NA	152	NA	SRP012682_skin
SRP012682	SRS525100	SRX414902	SRR1088734	85703622	TRUE	FALSE	84162503	heart	NA	152	NA	SRP012682_heart
SRP012682	SRS626597	SRX566432	SRR1327366	85689130	TRUE	FALSE	83865549	thyroid	NA	152	NA	SRP012682_thyroid
SRP012682	SRS524678	SRX410326	SRR1079754	85622772	TRUE	FALSE	84515942	pancreas	NA	152	NA	SRP012682_pancreas
SRP012682	SRS625332	SRX561875	SRR1317218	85474364	TRUE	FALSE	82831677	thyroid	NA	152	NA	SRP012682_thyroid
SRP012682	SRS635293	SRX592462	SRR1383745	85459362	TRUE	FALSE	84344375	esophagus	NA	152	NA	SRP012682_esophagus
SRP012682	SRS645867	SRX623438	SRR1455607	85426944	TRUE	FALSE	84029984	heart	NA	152	NA	SRP012682_heart
SRP012682	SRS524611	SRX409523	SRR1078188	85238196	TRUE	FALSE	83311043	uterus	NA	152	NA	SRP012682_uterus
SRP012682	SRS374742	SRX203536	SRR615742	84983346	TRUE	FALSE	53411256	blood_vessel	NA	152	NA	SRP012682_blood_vessel
SRP012682	SRS638118	SRX601541	SRR1405007	84946986	TRUE	FALSE	83210592	brain	NA	152	NA	SRP012682_brain
SRP012682	SRS633794	SRX588270	SRR1374414	84946808	TRUE	FALSE	83850881	brain	NA	152	NA	SRP012682_brain
SRP012682	SRS648677	SRX632644	SRR1476142	84879360	TRUE	FALSE	82490816	skin	NA	152	NA	SRP012682_skin
SRP012682	SRS644491	SRX617753	SRR1442127	84692470	TRUE	FALSE	82905309	pancreas	NA	152	NA	SRP012682_pancreas
SRP012682	SRS629304	SRX575982	SRR1348378	84659340	TRUE	FALSE	82584522	adipose_tissue	NA	152	NA	SRP012682_adipose_tissue
SRP012682	SRS644718	SRX619656	SRR1446937	84637086	TRUE	FALSE	83437333	brain	NA	152	NA	SRP012682_brain
SRP012682	SRS644469	SRX617580	SRR1441655	84441130	TRUE	FALSE	82045314	nerve	NA	152	NA	SRP012682_nerve
SRP012682	SRS624513	SRX560126	SRR1313770	84334256	TRUE	FALSE	81968822	esophagus	NA	152	NA	SRP012682_esophagus
SRP012682	SRS634880	SRX591611	SRR1381934	84221114	TRUE	FALSE	81916127	lung	NA	152	NA	SRP012682_lung
SRP012682	SRS648484	SRX630984	SRR1472259	83224654	TRUE	FALSE	78200811	colon	NA	152	NA	SRP012682_colon
SRP012682	SRS627818	SRX571891	SRR1339530	82843784	TRUE	FALSE	80971991	brain	NA	152	NA	SRP012682_brain
SRP012682	SRS629380	SRX576356	SRR1349320	82702362	TRUE	FALSE	81303775	liver	NA	152	NA	SRP012682_liver
SRP012682	SRS627700	SRX570926	SRR1337098	82515426	TRUE	FALSE	80471380	brain	NA	152	NA	SRP012682_brain
SRP012682	SRS644732	SRX619785	SRR1447238	82195550	TRUE	FALSE	80177899	adipose_tissue	NA	152	NA	SRP012682_adipose_tissue
SRP012682	SRS644054	SRX615026	SRR1434204	82069098	TRUE	FALSE	80278967	esophagus	NA	152	NA	SRP012682_esophagus
SRP012682	SRS625355	SRX562022	SRR1317554	81940592	TRUE	FALSE	79633328	liver	NA	152	NA	SRP012682_liver
SRP012682	SRS648430	SRX630510	SRR1471098	81723284	TRUE	FALSE	77683174	lung	NA	152	NA	SRP012682_lung
SRP012682	SRS524343	SRX406406	SRR1072129	81717598	TRUE	FALSE	79766136	vagina	NA	152	NA	SRP012682_vagina
SRP012682	SRS650162	SRX640886	SRR1500323	81611438	TRUE	FALSE	79533275	muscle	NA	152	NA	SRP012682_muscle
SRP012682	SRS374923	SRX203926	SRR615371	81490428	TRUE	FALSE	69042499	blood_vessel	NA	152	NA	SRP012682_blood_vessel
SRP012682	SRS624000	SRX558870	SRR1311348	81479542	TRUE	FALSE	78419275	blood_vessel	NA	152	NA	SRP012682_blood_vessel
SRP012682	SRS644691	SRX619436	SRR1446354	81414036	TRUE	FALSE	78322465	breast	NA	152	NA	SRP012682_breast
SRP012682	SRS644683	SRX619355	SRR1446180	81412418	TRUE	FALSE	77186789	blood_vessel	NA	152	NA	SRP012682_blood_vessel
SRP012682	SRS526134	SRX420020	SRR1098312	81201050	TRUE	FALSE	80110734	blood_vessel	NA	152	NA	SRP012682_blood_vessel
SRP012682	SRS643875	SRX613508	SRR1430398	81031414	TRUE	FALSE	77225641	skin	NA	152	NA	SRP012682_skin
SRP012682	SRS624978	SRX560812	SRR1314749	80902190	TRUE	FALSE	78887699	lung	NA	152	NA	SRP012682_lung
SRP012682	SRS627850	SRX572185	SRR1340202	80456274	TRUE	FALSE	79050794	brain	NA	152	NA	SRP012682_brain
SRP012682	SRS638293	SRX602626	SRR1408113	80217338	TRUE	FALSE	78023943	brain	NA	152	NA	SRP012682_brain
SRP012682	SRS639273	SRX605534	SRR1415420	80166816	TRUE	FALSE	78507128	breast	NA	152	NA	SRP012682_breast
